Facility Id,Facility Name,Facility Type,Bed Capacity,Region,Licence Issue Date,Inspection Date,Gps Location,Remarks
HF-004827,Walker Infirmary,Community Health Center,0,St. James,2020-09-18,2025-05-26,"13.22115, -58.8723",-
HF-004828,Kelly-Hendrix,Community Health Center,82,St. Michael,2016-08-16,2021-08-30,"-59.05314, 12.93865",-
HF-004829,"Hardy, Walker And King Polyclinic",Hospital,267,-,2022-03-20,2023-08-20,"-59.28232, 13.29675",Good
HF-004830,"Johnson, Moss And Dunn Infirmary",Polyclinic,480,-,2022-02-18,2024-10-31,"125443.0, 585117.0",Needs upgrade
HF-004831,Lee And Sons Hospital,Hospital,10,-,2018-12-07,2021-02-21,"13.17882, -59.07324",-
HF-004832,"Price, Smith And Merritt Infirmary",Hospital,418,St. John,2016-12-13,2024-09-13,"12.7511, -59.22837",-
HF-004833,Johnson-James,Hospital,0,-,2020-10-31,2021-07-26,-,Follow-up 2023
HF-004834,Soto-Boyd Health Centre,Community Health Center,0,-,2016-08-13,2024-12-08,"125256.0, 584227.0",Follow-up 2023
HF-004835,"Santos, Bryant And Ramos",Hospital,474,-,2016-01-15,2020-05-01,"-58.77782, 12.82239",Needs upgrade
HF-004836,"Fisher,-Smith-And-Campbell Clinic",Polyclinic,0,St. Lucy,2016-10-04,2020-03-23,"-58.86885, 13.20184",Reinspection due
HF-004837,Fisher Ltd Clinic,Hospital,189,-,2018-09-05,2021-05-03,-,Good
HF-004838,Clark And Sons,Polyclinic,10,-,2023-11-21,2025-08-11,"125057.0, 59118.0",-
HF-004839,Fox Ltd Polyclinic,-,447,-,2017-01-17,2018-02-01,"-58.99624, 12.8008",Good
HF-004840,Rivera-Wood,Polyclinic,10,-,2021-06-01,2025-09-08,-,Needs upgrade
HF-004841,Fernandez And Sons Hospital,Polyclinic,62,-,2018-08-17,2024-10-11,"131251.0, 59958.0",-
HF-004842,"Williams, Fisher And Clark Medical Center",Polyclinic,0,-,2022-05-10,2022-12-28,"13452.0, 59726.0",Needs upgrade
HF-004843,"Kemp, Jones And Bailey Hospital",Community Health Center,211,-,2019-12-19,2023-07-17,-,Good
HF-004844,"Nichols, Kirk And Baldwin",-,0,-,2021-08-05,2025-08-05,"-58.74149, 13.02369",-
HF-004845,Lloyd-Gilbert,Community Health Center,240,St. Andrew,2021-04-07,2021-06-07,"125356.0, 59521.0",-
HF-004846,"Chapman,-Williams-And-Hunt Hospital",Community Health Center,0,-,2021-01-13,2025-11-29,"-58.96009, 12.8867",-
HF-004847,"Mack, Mason And Fox Medical Center",Community Health Center,10,-,2022-08-23,2024-11-05,-,-
HF-004848,Jones-Cooper Polyclinic,Hospital,389,-,2016-10-31,2022-03-03,"12.86646, -59.15763",Follow-up 2023
HF-004849,Willis And Sons Clinic,Hospital,175,-,2016-10-02,2025-08-29,"-58.95479, 12.8157",-
HF-004850,Case And Sons Polyclinic,Polyclinic,166,-,2018-09-10,2024-09-25,"13.07409, -58.84039",-
HF-004851,Patterson And Sons Clinic,Community Health Center,0,-,2018-06-06,2018-12-01,"-58.86954, 13.15306",Follow-up 2023
HF-004852,Pacheco-Mcpherson Health Centre,Hospital,10,-,2017-06-26,2023-01-04,-,Follow-up 2023
HF-004853,Mendoza Llc Infirmary,-,419,-,2018-09-19,2025-04-19,"-59.2301, 13.14502",Good
HF-004854,"Hanson, Robbins And Lewis Hospital",Community Health Center,231,-,2023-01-28,2023-04-24,"12.95327, -58.91818",Reinspection due
HF-004855,"Rhodes, Baldwin And Cortez Medical Center",Polyclinic,4,-,2018-10-11,2023-05-04,-,-
HF-004856,Harris Infirmary,Hospital,88,-,2016-09-29,2023-06-28,-,Needs upgrade
HF-004857,Reyes Medical Center,Community Health Center,10,-,2018-06-03,2020-02-06,"-59.17553, 13.19197",Reinspection due
HF-004858,"Johnson, Lara And Robinson",Community Health Center,379,-,2019-01-01,2021-11-07,"13.05535, -58.96832",-
HF-004859,"Hill, Smith And Rollins Health Centre",Community Health Center,0,-,2023-02-11,2023-05-20,-,-
HF-004860,Beltran Group,Polyclinic,0,-,2019-12-27,2023-02-10,-,-
HF-004861,Mills-Barron Infirmary,Hospital,0,-,2018-12-16,2022-01-01,-,Good
HF-004862,"Patterson, Davidson And Moody Clinic",Polyclinic,0,-,2024-11-21,2025-03-22,"13.16253, -59.27161",-
HF-004863,Johnson-Deleon Polyclinic,Hospital,0,-,2021-04-25,2021-08-14,"13.21503, -58.9241",Reinspection due
HF-004864,Lutz-Butler Hospital,Polyclinic,282,-,2019-10-15,2022-01-16,"13419.0, 58514.0",Needs upgrade
HF-004865,Cook-Rodriguez Hospital,Polyclinic,312,-,2017-07-21,2024-09-03,"125647.0, 584437.0",Good
HF-004866,"Ortega, Marshall And Benson",-,468,St. Michael,2020-07-25,2023-08-11,-,Good
HF-004867,Hooper Group,Community Health Center,0,-,2019-03-16,2021-12-22,"-58.92713, 12.72306",Good
HF-004868,Briggs-Robertson,Community Health Center,397,-,2020-03-02,2023-07-21,"-59.01286, 12.98003",-
HF-004869,Fuentes-Thornton Health Centre,-,10,-,2018-02-23,2023-09-15,"13432.0, 59651.0",-
HF-004870,Chapman Hospital,Hospital,194,St. James,2021-12-09,2024-04-28,"125453.0, 59535.0",Reinspection due
HF-004871,"Sanchez, Fuller And Jackson",Polyclinic,0,-,2020-01-10,2021-06-22,-,-
HF-004872,"Woods, Soto And Cochran Clinic",Community Health Center,492,St. John,2017-02-04,2018-04-01,"12468.0, 585925.0",-
HF-004873,Singleton-Price Health Centre,Community Health Center,0,-,2023-08-06,2024-02-01,"13341.0, 585711.0",Needs upgrade
HF-004874,"Thompson, Romero And Avery Infirmary",Community Health Center,10,-,2019-12-13,2023-12-11,"12.9489, -58.93149",-
HF-004875,Lee Ltd Infirmary,Polyclinic,0,St. Lucy,2020-03-03,2020-10-06,"13154.0, 59132.0",-
HF-004876,Mccormick Inc Health Centre,Community Health Center,0,-,2023-03-11,2025-06-19,-,Follow-up 2023
HF-004877,French Ltd,Polyclinic,10,St. Lucy,2018-09-20,2020-03-25,"-59.2474, 12.84999",-
HF-004878,Moore Group,-,0,-,2021-12-06,2024-04-10,-,Needs upgrade
HF-004879,Wallace-Gray Health Centre,Community Health Center,214,-,2020-05-13,2023-08-05,"-58.98169, 13.04625",-
HF-004880,"Hanna, Vargas And Curtis",Polyclinic,198,-,2019-11-24,2024-12-15,"-59.00486, 13.0778",-
HF-004881,Marshall Inc Health Centre,Community Health Center,144,-,2019-04-14,2021-12-27,"-59.18607, 13.08193",-
HF-004882,Jenkins-Orozco,Polyclinic,10,St. Lucy,2020-05-16,2025-10-25,"-59.08723, 12.76429",-
HF-004883,Stephens-Jackson Health Centre,Community Health Center,10,St. George,2016-04-10,2020-05-15,"-58.76455, 12.72606",-
HF-004884,Oconnor-Chavez Infirmary,-,430,-,2020-05-27,2025-04-24,"-58.99036, 12.86253",-
HF-004885,"Murphy, Moses And Davis Hospital",-,185,-,2018-04-10,2019-08-16,-,Good
HF-004886,"Jones, Maxwell And Dominguez Medical Center",Polyclinic,0,-,2020-11-10,2022-03-07,"13129.0, 591549.0",-
HF-004887,Blanchard And Sons Polyclinic,Polyclinic,318,-,2018-03-03,2025-07-31,-,-
HF-004888,Martin-Morgan Hospital,Polyclinic,0,-,2017-03-16,2022-01-04,-,-
HF-004889,"Bennett, Ray And Douglas Medical Center",Polyclinic,331,-,2016-12-08,2019-01-13,-,Needs upgrade
HF-004890,Hardin-Ball Hospital,-,0,-,2018-02-18,2022-09-01,"-59.28613, 13.12022",-
HF-004891,Graves-Woodward,Hospital,212,St. Peter,2022-08-18,2023-07-15,-,Follow-up 2023
HF-004892,"Hodge,-Ingram-And-Brooks Polyclinic",Community Health Center,0,-,2018-05-13,2019-10-02,-,-
HF-004893,Walton-Hensley,Hospital,10,St. Lucy,2018-01-18,2022-05-03,"13.24493, -59.10481",-
HF-004894,"Ponce, Boone And Fernandez Hospital",Polyclinic,10,-,2020-01-16,2025-08-17,"131333.0, 584856.0",-
HF-004895,Doyle Ltd Medical Center,-,0,-,2022-07-07,2023-03-10,"-58.86731, 12.99392",Needs upgrade
HF-004896,Stewart Group Health Centre,Polyclinic,381,-,2023-09-12,2024-05-02,"-59.12444, 12.73853",-
HF-004897,Saunders Llc Hospital,Polyclinic,0,St. John,2018-04-03,2022-03-07,"-58.98166, 13.26686",Needs upgrade
HF-004898,"Nelson, Miranda And Hill Clinic",-,0,-,2018-02-12,2025-07-03,-,-
HF-004899,Delgado-Medina Clinic,Polyclinic,277,-,2018-01-16,2019-01-04,"124910.0, 59028.0",-
HF-004900,Jackson-Hampton Polyclinic,Polyclinic,113,St. George,2018-05-17,2020-11-27,"-59.22838, 13.22833",Reinspection due
HF-004901,"Sanchez, Webster And Ford",Hospital,10,-,2019-05-20,2020-05-21,-,Needs upgrade
HF-004902,Abbott-Montgomery Infirmary,Community Health Center,312,-,2019-09-27,2019-10-03,"12463.0, 584824.0",Good
HF-004903,Scott-Ingram Infirmary,-,10,-,2019-10-25,2020-10-25,"-59.02074, 12.89926",Follow-up 2023
HF-004904,Bender-Clarke Clinic,-,92,-,2021-08-22,2023-02-22,"13137.0, 5948.0",Needs upgrade
HF-004905,"Meadows, Cooley And Hodges",-,477,-,2020-04-14,2023-01-30,"13857.0, 59629.0",-
HF-004906,Henderson-Sanders Hospital,Community Health Center,125,-,2020-08-22,2021-04-19,-,-
HF-004907,"Butler, Lynch And Mccormick Infirmary",Community Health Center,0,-,2018-09-18,2022-02-20,"125115.0, 591718.0",Follow-up 2023
HF-004908,Harris Inc Clinic,Community Health Center,0,-,2018-11-20,2024-06-19,"-59.2506, 12.70907",Follow-up 2023
HF-004909,Turner-Smith,Polyclinic,250,-,2022-07-28,,"-59.17583, 12.80275",-
HF-004910,Petersen-Smith Hospital,Polyclinic,273,-,2023-05-30,2025-04-27,"12559.0, 59648.0",Follow-up 2023
HF-004911,Hill-Curry Hospital,Community Health Center,0,St. Lucy,2022-05-13,2023-03-28,"13165.0, 585323.0",Needs upgrade
HF-004912,"Brown,-Tran-And-Hernandez Medical Center",Hospital,426,-,2021-02-03,2025-10-24,"-58.90794, 12.99603",-
HF-004913,Short-Miller,Community Health Center,393,-,2023-08-26,2025-07-22,"-58.80709, 12.95389",-
HF-004914,Cameron-Inc,Hospital,270,St. Joseph,2018-10-01,2023-12-24,"13.17007, -59.023",-
HF-004915,Holland-Solis Hospital,Community Health Center,0,-,2018-02-28,2020-05-17,"-59.0111, 12.70016",-
HF-004916,Dean-Group Hospital,-,81,St. Andrew,2021-12-08,2023-04-11,"131038.0, 585835.0",Reinspection due
HF-004917,"Stone, Delgado And Martinez",-,333,-,2024-07-06,2024-08-21,"12.71846, -58.87441",-
HF-004918,"Hughes,-Bradford-And-Kerr",-,442,-,2020-10-17,2022-05-09,"-58.91349, 13.10574",Needs upgrade
HF-004919,Vazquez-Coleman Health Centre,Hospital,68,-,2023-05-12,2023-12-28,"-58.90031, 12.85489",Needs upgrade
HF-004920,Taylor Inc,Polyclinic,340,-,2019-08-07,2024-06-18,-,Reinspection due
HF-004921,Crawford-Glass Clinic,Community Health Center,0,-,2020-01-16,2025-03-15,"13341.0, 59232.0",-
HF-004922,Gonzalez-Young,Polyclinic,0,-,2019-11-15,2021-10-27,-,-
HF-004923,Olson And Sons Health Centre,Community Health Center,10,-,2018-12-15,2023-09-07,"-59.26459, 13.07492",Needs upgrade
HF-004924,Fowler-Tanner Infirmary,Polyclinic,49,-,2018-10-25,2025-06-26,-,-
HF-004925,"Sullivan, Davis And Gates Hospital",Hospital,0,-,2018-08-05,2025-09-28,-,Follow-up 2023
HF-004926,Jones-Jenkins Hospital,Hospital,277,St. John,2016-07-25,2018-06-23,"12.8794, -58.94017",Good
HF-004927,Bradley-Stevens Polyclinic,Hospital,53,-,2019-09-10,2020-03-01,"-58.99958, 13.27742",Follow-up 2023
HF-004928,Gibson-Perez,-,0,St. George,2022-03-06,2024-11-04,"-59.0257, 12.72992",-
HF-004929,Hanson-Simon,Polyclinic,478,-,2018-08-02,2021-09-08,"-59.29812, 13.17905",-
HF-004930,"Clayton, Mcgrath And Riggs Medical Center",-,10,-,2020-12-28,2024-04-27,"12.80649, -59.22314",-
HF-004931,Palmer-Baker Hospital,Community Health Center,74,-,2017-12-10,2022-10-02,-,Needs upgrade
HF-004932,Willis Polyclinic,Community Health Center,0,-,2017-12-27,2022-09-22,-,-
HF-004933,Chung-Mora Health Centre,Community Health Center,202,-,2016-05-19,2019-02-08,"13170.0, 585631.0",-
HF-004934,Lynn-Nichols Hospital,-,10,-,2020-03-23,2022-08-10,"13857.0, 584229.0",Needs upgrade
HF-004935,Carter-Porter,Community Health Center,57,St. Peter,2021-02-07,2025-01-11,"13.069, -59.16449",Follow-up 2023
HF-004936,Reeves Health Centre,-,101,-,2017-08-08,2025-04-11,-,Good
HF-004937,Brown Llc,Community Health Center,77,-,2022-02-27,2023-04-05,"-58.73262, 12.71511",Reinspection due
HF-004938,"Jones, Lee And Garcia Medical Center",Hospital,102,-,2024-08-17,2025-09-29,-,-
HF-004939,Rodriguez Inc,Hospital,205,-,2021-01-13,2025-04-19,-,Follow-up 2023
HF-004940,Gardner-Aguilar Health Centre,Community Health Center,343,-,2016-10-30,2022-05-18,"12.99516, -59.04993",Reinspection due
HF-004941,"Johnson, Hill And Wagner",Community Health Center,111,-,2024-02-23,2025-11-22,"-59.17535, 12.91037",Good
HF-004942,Pearson Hospital,Community Health Center,0,-,2022-03-25,2024-02-06,"12.86727, -59.15714",Follow-up 2023
HF-004943,"Lewis, Robinson And Mitchell Medical Center",Community Health Center,0,-,2019-09-26,2021-09-20,"125554.0, 59633.0",Needs upgrade
HF-004944,Parsons Ltd Health Centre,Polyclinic,483,-,2018-09-03,2023-04-05,"12.94277, -59.13947",Follow-up 2023
HF-004945,"Avery, Goodwin And Mitchell Health Centre",Community Health Center,0,-,2018-10-10,2022-06-03,-,-
HF-004946,Martinez-Moore Infirmary,Community Health Center,31,-,2023-11-16,2025-11-07,-,Good
HF-004947,"Carr,-Leblanc-And-Chapman Clinic",Community Health Center,367,-,2020-05-03,2024-07-26,-,-
HF-004948,"Carr,-Leblanc-And-Chapman Clin",Community Health Center,367,-,2020-05-03,2024-07-26,-,-
HF-004949,"Wolfe, Keller And Wright Infirmary",Polyclinic,32,-,2022-06-07,2023-03-10,-,-
HF-004950,"Ramos,-Boyd-And-Bates Hospital",-,0,-,2021-08-01,2023-05-12,"124448.0, 59716.0",Needs upgrade
HF-004951,Simpson-Hill,Polyclinic,0,-,2018-07-10,2025-01-16,"125212.0, 585928.0",Good
HF-004952,"Myers, Hart And Martinez",Community Health Center,69,-,2020-06-08,2025-04-09,"125237.0, 585654.0",Follow-up 2023
HF-004953,Hubbard And Sons Clinic,-,110,-,2021-10-01,2025-06-17,"12.7471, -59.27998",-
HF-004954,"Peterson, George And Roach Infirmary",Community Health Center,0,-,2020-01-30,2020-06-21,"125655.0, 585433.0",Reinspection due
HF-004955,Ramirez-Mercer Hospital,Polyclinic,0,-,2021-10-30,2022-01-25,"-59.28225, 12.85599",-
HF-004956,Navarro Llc Hospital,Polyclinic,300,-,2020-09-10,2021-06-22,"-58.70644, 12.95275",Follow-up 2023
HF-004957,Smith-Llc Health Centre,Polyclinic,22,-,2021-04-11,2023-06-12,"-58.74615, 13.09866",-
HF-004958,Mitchell Ltd Infirmary,Community Health Center,254,-,2019-09-03,2022-12-22,-,Reinspection due
HF-004959,Randall-Cunningham Health Centre,Community Health Center,236,-,2021-01-02,2023-10-20,"-59.08145, 12.81432",-
HF-004960,Hernandez Llc Health Centre,-,299,-,2020-07-02,2022-07-06,-,-
HF-004961,Davis-Beltran,Community Health Center,243,-,2019-04-24,2024-08-25,-,-
HF-004962,Williams Inc Hospital,Hospital,0,-,2023-08-20,2024-05-12,-,-
HF-004963,Nelson Llc Infirmary,Polyclinic,0,-,2017-03-07,2023-08-20,"12.8231, -59.05171",-
HF-004964,Hill Infirmary,Polyclinic,0,St. James,2016-04-18,2024-03-17,-,Reinspection due
HF-004965,"Mayer, Smith And Harper",Polyclinic,330,-,2018-06-02,2022-03-06,-,-
HF-004966,"Gonzales, Black And Cortez Polyclinic",Community Health Center,139,St. John,2016-09-06,2023-07-02,"13.19648, -58.70304",Reinspection due
HF-004967,"Knapp, Morris And Werner Hospital",Hospital,0,-,2018-10-11,2023-12-26,-,-
HF-004968,Jordan Llc,Community Health Center,0,-,2021-04-03,2024-04-18,"12.71479, -58.83286",-
HF-004969,Mason-Ltd Medical Center,-,139,-,2019-11-06,2023-05-06,"13.04226, -58.70452",-
HF-004970,Baker Group Clinic,Community Health Center,367,-,2018-04-20,2022-06-15,"13.10412, -58.73749",-
HF-004971,"Turner,-Haley-And-Smith Clinic",Community Health Center,0,-,2022-11-11,2023-03-01,-,Good
HF-004972,Koch-Hill Infirmary,Hospital,153,-,2021-05-02,2024-09-14,"125245.0, 591115.0",Reinspection due
HF-004973,Conrad-Ramirez Medical Center,Polyclinic,93,-,2016-11-29,2020-10-21,"12576.0, 59629.0",-
HF-004974,"Freeman, Trujillo And Taylor Infirmary",Polyclinic,333,St. John,2020-08-08,2021-01-04,-,Follow-up 2023
HF-004975,"Jordan, Reed And Murray Hospital",-,55,-,2020-08-30,2021-11-05,-,-
HF-004976,Anderson-Lewis,Hospital,110,-,2018-11-03,2019-11-22,"13353.0, 5976.0",-
HF-004977,"Hood, Schultz And Stevens Hospital",Hospital,10,-,2021-05-30,2024-06-23,"-59.01111, 12.99644",-
HF-004978,Reed-Ltd,Polyclinic,0,-,2022-07-18,2025-08-05,-,-
HF-004979,Mack-Drake Infirmary,Community Health Center,481,St. John,2018-02-10,2023-12-08,"12.73474, -59.17041",Good
HF-004980,Vargas-Lopez Hospital,Polyclinic,0,-,2019-10-20,2020-01-01,-,-
HF-004981,Walker-Fields Infirmary,Community Health Center,0,-,2018-12-22,2023-04-20,"-59.19958, 12.90891",Needs upgrade
HF-004982,Burton-Vaughn Clinic,Community Health Center,0,-,2018-06-10,2018-11-13,-,Needs upgrade
HF-004983,"Willis, Cook And Haley Clinic",Polyclinic,283,St. Michael,2022-07-12,2024-09-13,-,-
HF-004984,"Reed, Alvarado And Mitchell Hospital",-,10,-,2016-07-02,2024-08-12,-,-
HF-004985,Castro-Patel,Polyclinic,44,-,2021-10-08,2025-09-26,-,-
HF-004986,Burke-Hood Health Centre,Polyclinic,10,-,2017-01-08,2020-02-17,-,-
HF-004987,"Sanchez, Mckinney And Hall Hospital",Community Health Center,226,-,2020-08-20,2024-04-12,"125113.0, 59411.0",Good
HF-004988,Nelson-Sutton Infirmary,Polyclinic,0,-,,2022-03-13,-,Follow-up 2023
HF-004989,Ayers-Graham Medical Center,Polyclinic,413,-,2017-03-07,2018-07-01,"-59.07713, 13.23501",Reinspection due
HF-004990,Ruiz And Sons,Hospital,0,-,2023-02-27,2025-09-07,"-59.10755, 12.71413",-
HF-004991,Lynch-Phelps Medical Center,-,69,-,2020-10-18,2022-01-07,"13.2571, -59.17835",-
HF-004992,Wilson-Brown,Hospital,0,Christ Church,2020-03-25,2020-04-11,"13111.0, 58571.0",-
HF-004993,Berry-Ltd Hospital,Community Health Center,0,-,2018-07-29,2021-03-09,-,Needs upgrade
HF-004994,King-Stevens Clinic,Hospital,333,-,2019-12-30,2021-02-28,"12.75044, -58.70877",Good
HF-004995,"Trujillo, Russell And Peterson Medical Center",Hospital,22,-,2020-03-24,2020-08-01,"-58.73189, 12.92619",-
HF-004996,"Johnson, Fowler And Lowe Polyclinic",Hospital,424,-,2019-12-04,2023-08-19,"-58.73284, 12.82147",Needs upgrade
HF-004997,Daniels-Shepard,-,271,-,2021-12-28,2025-08-25,-,Follow-up 2023
HF-004998,Lin Inc,-,301,-,2020-09-05,,-,-
HF-004999,Adkins-Jones Hospital,Community Health Center,60,St. James,2019-03-12,2021-04-09,"12.92201, -58.84548",-
HF-005000,Crawford,Polyclinic,392,-,2020-09-01,2021-07-08,"131057.0, 584751.0",Reinspection due
HF-005001,Butler-Ayala Hospital.,Hospital,71,Christ Church,2017-11-02,2019-09-10,-,Needs upgrade
HF-005002,Sampson-Camacho Hospital,Hospital,0,-,2019-12-13,2021-02-05,-,Needs upgrade
HF-005003,Tate-Bruce Clinic,Community Health Center,270,St. George,2021-04-06,2023-04-10,-,Follow-up 2023
HF-005004,Johnson-Ward,Hospital,0,-,2020-12-19,2022-11-13,"-59.10636, 12.74243",Reinspection due
HF-005005,"Fry,-Smith-And-Hill Hospital",-,10,St. Peter,2017-01-28,2025-07-08,"-58.864, 12.88049",-
HF-005006,Gomez-Jackson,Polyclinic,0,-,2022-01-29,2023-03-07,"-59.1045, 12.82405",-
HF-005007,Ibarra Group Hospital,-,10,-,2018-11-05,2021-06-26,"12.73562, -58.92728",-
HF-005008,Shields Health Centre,Community Health Center,0,-,2019-04-06,2024-11-03,"13.12286, -59.20379",-
HF-005009,Evans And Sons,-,0,-,2017-05-25,2024-08-19,"124323.0, 591529.0",Reinspection due
HF-005010,Odonnell Hospital,Community Health Center,34,-,2023-07-23,2024-03-11,"12.97804, -58.96602",Reinspection due
HF-005011,Howard Llc Infirmary,Polyclinic,391,-,2021-03-20,2025-02-26,"-59.24024, 12.9609",-
HF-005012,Martin-Fox,Community Health Center,0,-,2021-02-19,2022-05-01,"-58.77114, 13.0518",-
HF-005013,Garner-,Community Health Center,301,St. Peter,2018-02-18,2023-07-26,"-59.04474, 12.8769",-
HF-005014,Avery,-,232,St. George,2020-08-04,2024-03-05,-,-
HF-005015,"Johnson, Cox And Weeks Polyclinic",Hospital,58,St. Lucy,2016-02-19,2023-12-14,-,Reinspection due
HF-005016,"Davis, Davis And Lindsey Health Centre",Community Health Center,337,St. Andrew,2017-10-21,2023-04-12,-,Follow-up 2023
HF-005017,Mcgee Inc Clinic,Polyclinic,10,-,2023-03-04,2024-09-25,"-58.74248, 13.21382",-
HF-005018,Odonnell-Ltd,Polyclinic,0,-,2017-09-26,2018-12-20,"13.02442, -59.14479",-
HF-005019,Love-Williams Hospital,Community Health Center,0,-,2023-01-01,2023-01-05,-,Good
HF-005020,"Marquez, Hines And Hickman Medical Center",-,0,St. Lucy,2016-07-18,2021-08-26,"-58.7962, 13.24475",Reinspection due
HF-005021,Graham-Jones,Community Health Center,0,St. Joseph,2019-02-22,2019-12-31,-,Needs upgrade
HF-005022,"Allen, Williams And Rivers",Polyclinic,10,-,2016-11-18,2018-06-19,"-59.02729, 13.14811",Good
HF-005023,"Powell, Hawkins And Prince Health Centre",-,259,-,2020-10-23,2025-01-06,-,-
HF-005024,Bond Inc Hospital,Polyclinic,0,-,2018-11-09,2020-01-13,-,Reinspection due
HF-005025,"Thompson, Martin And Green Infirmary",Community Health Center,343,-,2016-12-08,2021-01-22,-,-
HF-005026,"Pugh, Johnson And Lawson Polyclinic",Polyclinic,342,-,2020-06-09,2025-02-22,-,-
HF-005027,Smith Llc Health Centre,Hospital,0,-,2019-10-23,2022-12-18,-,-
HF-005028,Bond-Nguyen,Polyclinic,373,-,2016-05-17,2021-02-17,"-59.11845, 13.08916",Needs upgrade
HF-005029,Evans And Sons,Community Health Center,415,-,2020-03-19,2022-05-03,"13.05294, -58.8812",-
HF-005030,Wood Inc,Community Health Center,10,-,2016-12-23,2021-08-13,"131612.0, 584639.0",Good
HF-005031,Andersen-Roman,Community Health Center,0,-,2016-12-31,2021-02-17,"-59.07348, 12.8137",Good
HF-005032,Young-Green,Polyclinic,476,St. Michael,2020-05-14,2020-07-01,"-59.16588, 12.79427",-
HF-005033,Parker-Thompson Medical Center,Community Health Center,10,-,2017-09-25,2025-03-29,-,Needs upgrade
